gdb_id,canonical_smiles,smiles,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,homo_energy,lumo_energy,dipole_moment,kmeans_cluster,hdbscan_cluster
115453,COC1CCC(C=O)C1,COC1CCC(C=O)C1,128.171,1.0004,26.3,0,2,2,-0.2449,-0.0155,3.8834,0,570
115454,COC1CCC(C=O)O1,COC1CCC(C=O)O1,130.143,0.3368,35.53,0,3,2,-0.2468,-0.024,2.3185,0,-2
115455,COC1CCN(C=O)C1,COC1CCN(C=O)C1,129.159,-0.13650000000000007,29.54,0,2,2,-0.2357,0.0294,4.7984,0,-2
115456,COC1COC(C=O)C1,COC1COC(C=O)C1,130.14299999999997,-0.010800000000000143,35.53,0,3,2,-0.2433,-0.0318,1.7704,0,-1
115457,O=CC1COC(CO)C1,O=CC1COC(CO)C1,130.14299999999997,-0.4173000000000002,46.53,1,3,2,-0.2525,-0.028,1.2733,1,-2
115458,O=CC1CCC(CO)C1,O=CC1CCC(CO)C1,128.171,0.5939000000000001,37.3,1,2,2,-0.2462,-0.0167,2.4437,0,949
115459,O=CC1CCC(CO)O1,O=CC1CCC(CO)O1,130.143,-0.2748000000000001,46.53,1,3,2,-0.246,-0.0266,4.1968,1,-2
115460,O=CN1CCC(CO)C1,O=CN1CCC(CO)C1,129.159,-0.5430000000000001,40.540000000000006,1,2,2,-0.234,0.0319,5.2821,0,-2
115461,O=CC1CC(CO)CO1,O=CC1CC(CO)CO1,130.143,-0.4173,46.53,1,3,2,-0.2482,-0.0345,1.4982,1,863
115462,O=CC1OCC(CO)O1,O=CC1OCC(CO)O1,132.11499999999998,-1.0809,55.760000000000005,1,4,2,-0.2507,-0.0412,2.767,1,-2
115463,O=CC1COC(CO)O1,O=CC1COC(CO)O1,132.11499999999998,-1.0809,55.760000000000005,1,4,2,-0.2536,-0.0352,2.2495,1,-2
115464,CCC1C=C(C=O)CC1,CCC1C=C(C=O)CC1,124.18299999999999,1.9317,17.07,0,1,2,-0.2463,-0.0529,3.5927,2,172
115465,CCC1CNC(C=O)=N1,CCC1CNC(C=O)=N1,126.15899999999998,-0.03439999999999993,41.46,1,3,2,-0.2312,-0.068,2.5079,0,-2
115466,CCC1COC(C=O)=N1,CCC1COC(C=O)=N1,127.14299999999999,0.39260000000000006,38.66,0,3,2,-0.2607,-0.0753,3.8024,0,-2
115467,CCC1C=C(C=O)CO1,CCC1C=C(C=O)CO1,126.15499999999999,0.9205,26.3,0,2,2,-0.2468,-0.065,3.2045,0,-2
115468,COC1C=C(C=O)CC1,COC1C=C(C=O)CC1,126.155,0.9205000000000001,26.3,0,2,2,-0.2499,-0.0595,3.3662,0,-2
115469,COC1C=C(C=O)CO1,COC1C=C(C=O)CO1,128.127,0.11440000000000006,35.53,0,3,2,-0.263,-0.0712,2.7358,0,-1
115470,O=CC1=CC(CO)CC1,O=CC1=CC(CO)CC1,126.15499999999999,0.514,37.3,1,2,2,-0.2453,-0.0517,4.1673,0,-2
115471,O=CC1=NC(CO)CN1,O=CC1=NC(CO)CN1,128.131,-1.4521000000000004,61.69,2,4,2,-0.2361,-0.0766,2.3864,1,-2
115472,O=CC1=NC(CO)CO1,O=CC1=NC(CO)CO1,129.11499999999998,-1.0251000000000001,58.89,1,4,2,-0.2661,-0.0817,1.8057,1,-2
115473,O=CC1=CC(CO)OC1,O=CC1=CC(CO)OC1,128.12699999999998,-0.4972000000000001,46.53,1,3,2,-0.2517,-0.0727,1.9775,1,-2
115474,CCC1=CC(OC)CC1,CCC1=CC(OC)CC1,126.19899999999998,2.1315999999999997,9.23,0,1,2,-0.2331,0.0245,1.1777,2,-1
115475,CCC1=CC(CO)CC1,CCC1=CC(CO)CC1,126.19899999999998,1.7250999999999999,20.23,1,1,2,-0.2235,0.0335,1.2297,2,-2
115476,CCC1=CC(CO)OC1,CCC1=CC(CO)OC1,128.17099999999996,0.7139,29.46,1,2,2,-0.2304,0.014,3.1782,0,-2
115477,CCC1=CC(OC)OC1,CCC1=CC(OC)OC1,128.17099999999996,1.3255,18.46,0,2,2,-0.2459,0.0147,1.3219,0,-2
115478,CCC1=NC(CO)CO1,CCC1=NC(CO)CO1,129.159,0.186,41.82000000000001,1,3,2,-0.2453,0.0171,2.4021,0,-2
115479,CCC1=CC(CC)CC1,CCC1=CC(CC)CC1,124.22699999999999,3.142800000000002,0.0,0,0,2,-0.224,0.0322,0.2428,2,-2
115480,CCC1C=C(CO)CC1,CCC1C=C(CO)CC1,126.199,1.7250999999999999,20.23,1,1,2,-0.2229,0.0346,1.5029,2,499
115481,CCC1CCC(OC)=N1,CCC1CCC(OC)=N1,127.187,1.6037,21.59,0,2,1,-0.2426,0.0366,0.7794,0,-2
115482,CCC1CNC(OC)=N1,CCC1CNC(OC)=N1,128.17499999999998,0.3706000000000001,33.62,1,3,1,-0.214,0.0602,1.4412,0,-2
115483,CCC1=NC(CC)CO1,CCC1=NC(CC)CO1,127.18699999999998,1.6037000000000001,21.59,0,2,2,-0.2387,0.0288,1.0903,0,-2
115484,CCC1COC(CO)=N1,CCC1COC(CO)=N1,129.159,0.186,41.82,1,3,2,-0.2541,0.0192,3.0616,0,-2
115485,CCC1=CC(CC)OC1,CCC1=CC(CC)OC1,126.19899999999998,2.1315999999999997,9.23,0,1,2,-0.2241,0.0231,1.7308,2,-2
115486,CCC1C=C(CO)CO1,CCC1C=C(CO)CO1,128.171,0.7139,29.46,1,2,2,-0.2246,0.0251,2.3814,0,-2
115487,CNC1=NC(CO)CO1,CNC1=NC(CO)CO1,130.147,-1.0471000000000004,53.85000000000001,2,4,1,-0.2176,0.0514,3.4913,1,-2
115488,COC1=NC(CO)CC1,COC1=NC(CO)CC1,129.159,0.18599999999999978,41.82,1,3,1,-0.2459,0.0254,2.572,0,-2
115489,COC1=NC(CO)CN1,COC1=NC(CO)CN1,130.147,-1.0471000000000004,53.85,2,4,1,-0.2222,0.0492,3.0017,1,168
115490,COC1C=C(CO)CC1,COC1C=C(CO)CC1,128.171,0.7139,29.46,1,2,2,-0.232,0.0274,1.9808,0,-2
115491,COC1C=C(CO)CO1,COC1C=C(CO)CO1,130.143,-0.0922,38.69,1,3,2,-0.2527,0.009,0.7065,0,-2
115492,OCC1=CC(CO)CC1,OCC1=CC(CO)CC1,128.171,0.30739999999999995,40.46,2,2,2,-0.2279,0.0217,3.2328,1,-2
115493,OCC1=NC(CO)CN1,OCC1=NC(CO)CN1,130.147,-1.6587,64.85000000000001,3,4,2,-0.233,0.0135,4.3657,1,-2
115494,OCC1=NC(CO)CO1,OCC1=NC(CO)CO1,131.131,-1.2317000000000002,62.05000000000001,2,4,2,-0.2583,0.0078,2.7236,1,-2
115495,OCC1=CC(CO)OC1,OCC1=CC(CO)OC1,130.14299999999997,-0.7038000000000002,49.69,2,3,2,-0.2306,0.016,4.0968,1,-2
115496,CCC1CC(CO)CO1,CCC1CC(CO)CO1,130.18699999999998,0.7938000000000001,29.46,1,2,2,-0.2464,0.077,1.7156,0,-2
115497,CCC1CC(OC)CO1,CCC1CC(OC)CO1,130.18699999999998,1.2003000000000001,18.46,0,2,2,-0.2413,0.0865,1.6387,0,-2
115498,CCC1CCC(OC)C1,CCC1CCC(OC)C1,128.21499999999997,2.2115,9.23,0,1,2,-0.244,0.0854,0.9459,2,159
115499,CCC1CCC(CC)C1,CCC1CCC(CC)C1,126.243,3.2227000000000023,0.0,0,0,2,-0.2938,0.0813,0.0893,2,-2
115500,CCC1CCC(CC)O1,CCC1CCC(CC)O1,128.215,2.354,9.23,0,1,2,-0.2458,0.0843,1.1614,2,-2
115501,CCC1CCC(CO)C1,CCC1CCC(CO)C1,128.21499999999997,1.805,20.23,1,1,2,-0.2614,0.0793,1.2488,2,-2
115502,CCC1CCC(CO)O1,CCC1CCC(CO)O1,130.18699999999998,0.9362999999999999,29.46,1,2,2,-0.2437,0.0786,2.7818,0,-2
115503,CCC1CCC(OC)O1,CCC1CCC(OC)O1,130.18699999999998,1.5479,18.46,0,2,2,-0.2525,0.0882,0.5794,0,-2
115504,CCC1COC(OC)C1,CCC1COC(OC)C1,130.18699999999998,1.4054,18.46,0,2,2,-0.2534,0.0858,0.7909,0,-2
115505,CCC1COC(CC)C1,CCC1COC(CC)C1,128.21499999999997,2.2115,9.23,0,1,2,-0.2367,0.0828,1.6037,2,-2
115506,CCC1COC(CC)O1,CCC1COC(CC)O1,130.18699999999998,1.5479,18.46,0,2,2,-0.2501,0.0911,1.0642,0,-2
115507,CCC1COC(CO)C1,CCC1COC(CO)C1,130.18699999999998,0.7938000000000001,29.46,1,2,2,-0.2442,0.0756,2.9577,0,-2
115508,CCC1COC(CO)O1,CCC1COC(CO)O1,132.159,0.13020000000000004,38.69,1,3,2,-0.2505,0.0794,2.0968,0,-2
115509,CCC1OCC(CO)O1,CCC1OCC(CO)O1,132.159,0.13020000000000004,38.69,1,3,2,-0.2528,0.0885,1.751,0,-2
115510,COC1CC(CO)CO1,COC1CC(CO)CO1,132.159,-0.012299999999999922,38.69,1,3,2,-0.256,0.0779,1.3221,0,-2
115511,COC1CCC(OC)C1,COC1CCC(OC)C1,130.18699999999998,1.2003000000000001,18.46,0,2,2,-0.2429,0.0765,1.6383,0,-2
115512,COC1CCC(CO)C1,COC1CCC(CO)C1,130.18699999999998,0.7938000000000001,29.46,1,2,2,-0.246,0.0809,0.6876,0,-2
115513,COC1CCC(CO)O1,COC1CCC(CO)O1,132.159,0.13020000000000004,38.69,1,3,2,-0.253,0.079,2.0224,0,-2
115514,COC1COC(OC)C1,COC1COC(OC)C1,132.159,0.3942000000000001,27.69,0,3,2,-0.2498,0.088,1.0954,0,-2
115515,COC1COC(CO)C1,COC1COC(CO)C1,132.159,-0.2174000000000002,38.69,1,3,2,-0.2402,0.0752,3.6042,1,-2
115516,OCC1CCC(CO)C1,OCC1CCC(CO)C1,130.18699999999998,0.38730000000000003,40.46,2,2,2,-0.2608,0.0774,2.4715,1,-2
115517,OCC1CCC(CO)O1,OCC1CCC(CO)O1,132.159,-0.4814000000000002,49.69,2,3,2,-0.2517,0.0684,2.8236,1,-2
115518,OCC1COC(CO)C1,OCC1COC(CO)C1,132.159,-0.6239000000000003,49.69,2,3,2,-0.2444,0.0675,3.671,1,-2
115519,OCC1COC(CO)O1,OCC1COC(CO)O1,134.131,-1.2875,58.92,2,4,2,-0.2536,0.069,2.8963,1,-2
115520,C#CC1(C)CCC1CO,C#CC1(C)CCC1CO,124.18299999999998,1.0282,20.23,1,1,1,-0.253,0.0497,1.434,2,609
115521,CC1(C#N)CCC1CO,CC1(C#N)CCC1CO,125.17099999999999,0.91858,44.019999999999996,1,2,1,-0.2768,0.0309,4.3353,0,-2
115522,CC1(C#N)CNC1CO,CC1(C#N)CNC1CO,126.15899999999999,-0.5196200000000002,56.05,2,3,1,-0.2517,0.0244,3.4379,1,-2
115523,C#CC1(C)COC1CO,C#CC1(C)COC1CO,126.15499999999997,0.01699999999999996,29.46,1,2,1,-0.2529,0.0379,2.2152,0,-2
115524,CC1(C#N)COC1CO,CC1(C#N)COC1CO,127.14299999999999,-0.09261999999999998,53.25,1,3,1,-0.2691,0.0172,3.4399,1,-2
115525,CC1(C#N)NCC1CO,CC1(C#N)NCC1CO,126.15899999999998,-0.5196200000000002,56.05,2,3,1,-0.2485,0.0231,3.9469,1,-2
115526,C#CC1(C)OCC1CO,C#CC1(C)OCC1CO,126.15499999999997,0.01699999999999996,29.46,1,2,1,-0.2509,0.0291,2.4275,0,-2
115527,CC1(C#N)OCC1CO,CC1(C#N)OCC1CO,127.14299999999999,-0.09261999999999998,53.25,1,3,1,-0.2749,0.0099,5.1147,1,-2
115528,C#CC1(C)CCC1CC,C#CC1(C)CCC1CC,122.21099999999998,2.445900000000001,0.0,0,0,1,-0.2499,0.0525,0.7114,2,-2
115529,CCC1CCC1(C)C#N,CCC1CCC1(C)C#N,123.199,2.3362800000000004,23.79,0,1,1,-0.2944,0.0335,4.1675,2,-1
115530,CCC1CCC1(N)C#N,CCC1CCC1(N)C#N,124.18700000000001,1.02748,49.81,1,2,1,-0.2545,0.0289,4.4843,0,-1
115531,C#CC1(O)CCC1CC,C#CC1(O)CCC1CC,124.18299999999999,1.1707,20.23,1,1,1,-0.2536,0.0368,0.9976,2,-2
115532,CCC1CCC1(O)C#N,CCC1CCC1(O)C#N,125.17099999999999,1.06108,44.019999999999996,1,2,1,-0.2881,0.0177,3.411,0,-2
115533,CCC1CNC1(C)C#N,CCC1CNC1(C)C#N,124.18699999999998,0.89808,35.82,1,2,1,-0.2475,0.0252,3.2484,0,-2
115534,C#CC1(C)OCC1CC,C#CC1(C)OCC1CC,124.18299999999998,1.4347,9.23,0,1,1,-0.2489,0.0284,1.9927,2,-2
115535,CCC1COC1(C)C#N,CCC1COC1(C)C#N,125.17099999999999,1.32508,33.019999999999996,0,2,1,-0.2737,0.0104,4.5313,0,-2
115536,CCC1NCC1(N)C#N,CCC1NCC1(N)C#N,125.17500000000001,-0.4107199999999999,61.839999999999996,2,3,1,-0.2469,0.0256,3.7472,1,-2
115537,CCC1NCC1(O)C#N,CCC1NCC1(O)C#N,126.15899999999999,-0.37712000000000023,56.05,2,3,1,-0.2428,0.0123,2.5436,1,-2
115538,C#CC1(C)COC1CC,C#CC1(C)COC1CC,124.18299999999998,1.4347,9.23,0,1,1,-0.2484,0.0432,1.2026,2,383
115539,CCC1OCC1(C)C#N,CCC1OCC1(C)C#N,125.17099999999999,1.32508,33.019999999999996,0,2,1,-0.2659,0.0227,3.1318,0,607
115540,CCC1OCC1(N)C#N,CCC1OCC1(N)C#N,126.159,0.016280000000000183,59.04,1,3,1,-0.263,0.0181,3.3004,1,-2
115541,C#CC1(O)COC1CC,C#CC1(O)COC1CC,126.15499999999999,0.15949999999999998,29.46,1,2,1,-0.25,0.0223,2.1742,0,-2
115542,CCC1OCC1(O)C#N,CCC1OCC1(O)C#N,127.14299999999999,0.04987999999999998,53.25,1,3,1,-0.2691,0.0023,2.2768,1,-2
115543,CCN1CCC1(C)C#N,CCN1CCC1(C)C#N,124.187,0.9942799999999998,27.03,0,2,1,-0.2333,0.0272,3.2897,0,691
115544,CNC1CCC1(O)C#N,CNC1CCC1(O)C#N,126.15899999999999,-0.3771200000000003,56.05,2,3,1,-0.2242,0.0161,4.1647,1,-2
115545,CNC1CNC1(C)C#N,CNC1CNC1(C)C#N,125.17499999999998,-0.5401199999999997,47.849999999999994,2,3,1,-0.2337,0.0245,3.6656,1,-2
115546,CNC1COC1(C)C#N,CNC1COC1(C)C#N,126.15899999999999,-0.11312000000000033,45.05,1,3,1,-0.2411,0.0081,5.0884,0,-2
115547,C#CC1(C)CCC1OC,C#CC1(C)CCC1OC,124.18299999999998,1.4347,9.23,0,1,1,-0.2465,0.0524,1.4025,2,383
115548,COC1CCC1(C)C#N,COC1CCC1(C)C#N,125.171,1.32508,33.019999999999996,0,2,1,-0.2647,0.0331,4.4888,0,-2
115549,COC1CCC1(N)C#N,COC1CCC1(N)C#N,126.15900000000002,0.016280000000000183,59.04,1,3,1,-0.2608,0.0275,2.2878,1,-2
115550,C#CC1(O)CCC1OC,C#CC1(O)CCC1OC,126.15499999999999,0.15949999999999998,29.46,1,2,1,-0.2384,0.0311,1.7552,0,-2
115551,COC1CCC1(O)C#N,COC1CCC1(O)C#N,127.143,0.04987999999999998,53.25,1,3,1,-0.2619,0.0121,2.411,1,-2
115552,COC1CNC1(C)C#N,COC1CNC1(C)C#N,126.15899999999999,-0.11311999999999983,45.05,1,3,1,-0.2466,0.0212,3.3983,0,-2
115553,C#CC1(C)OCC1OC,C#CC1(C)OCC1OC,126.15499999999997,0.4235,18.46,0,2,1,-0.2523,0.026,2.2953,0,-2
115554,COC1COC1(C)C#N,COC1COC1(C)C#N,127.143,0.31388000000000005,42.25,0,3,1,-0.2764,0.0066,4.6913,0,-2
115555,N#CC1(N)CCC1CO,N#CC1(N)CCC1CO,126.15899999999998,-0.39021999999999996,70.04,2,3,1,-0.2666,0.026,3.9231,1,-2
115556,N#CC1(N)CNC1CO,N#CC1(N)CNC1CO,127.14699999999998,-1.8284199999999997,82.07000000000001,3,4,1,-0.246,0.0196,2.4068,1,-2
115557,N#CC1(N)COC1CO,N#CC1(N)COC1CO,128.13099999999997,-1.40142,79.27000000000001,2,4,1,-0.2646,0.01,2.9645,1,-2
115558,C#CC1(O)CCC1CO,C#CC1(O)CCC1CO,126.15499999999999,-0.24700000000000005,40.46,2,2,1,-0.2551,0.0337,1.1519,1,-2
115559,N#CC1(O)CCC1CO,N#CC1(O)CCC1CO,127.14299999999999,-0.3566200000000001,64.25,2,3,1,-0.2718,0.0145,3.372,1,-2
115560,C#CC1(O)CNC1CO,C#CC1(O)CNC1CO,127.14299999999999,-1.6852000000000003,52.489999999999995,3,3,1,-0.2363,0.0188,3.7398,1,-2
115561,N#CC1(O)CNC1CO,N#CC1(O)CNC1CO,128.131,-1.7948199999999999,76.28,3,4,1,-0.2521,-0.0013,2.6531,1,-2
115562,C#CC1(O)COC1CO,C#CC1(O)COC1CO,128.12699999999998,-1.2582,49.69,2,3,1,-0.251,0.0138,2.7677,1,-2
115563,N#CC1(O)COC1CO,N#CC1(O)COC1CO,129.115,-1.3678200000000003,73.48,2,4,1,-0.268,-0.0074,3.0525,1,-2
115564,CC1(C=O)CCC1CO,CC1(C=O)CCC1CO,128.171,0.5939000000000001,37.3,1,2,2,-0.2462,-0.0222,2.38,0,-2
115565,CC1(C=O)COC1CO,CC1(C=O)COC1CO,130.143,-0.41730000000000017,46.53,1,3,2,-0.2538,-0.0331,1.8193,1,-2
115566,CC1(C=O)OCC1CO,CC1(C=O)OCC1CO,130.143,-0.41730000000000017,46.53,1,3,2,-0.2412,-0.0289,3.0821,1,-2
115567,CCC1CCC1(C)C=O,CCC1CCC1(C)C=O,126.19899999999998,2.0116,17.07,0,1,2,-0.243,-0.0187,2.7278,2,169
115568,CCC1CCC1(O)C=O,CCC1CCC1(O)C=O,128.171,0.7363999999999999,37.3,1,2,2,-0.2492,-0.029,2.8652,0,-2
115569,CCC1COC1(C)C=O,CCC1COC1(C)C=O,128.171,1.0004,26.3,0,2,2,-0.2376,-0.0233,3.7465,0,-2
115570,CCC1OCC1(C)C=O,CCC1OCC1(C)C=O,128.171,1.0004,26.3,0,2,2,-0.2518,-0.0278,3.1727,0,-2
115571,CCC1OCC1(O)C=O,CCC1OCC1(O)C=O,130.14299999999997,-0.2748000000000001,46.53,1,3,2,-0.2588,-0.0393,2.6373,1,-2
115572,COC1CCC1(C)C=O,COC1CCC1(C)C=O,128.171,1.0004,26.3,0,2,2,-0.2419,-0.0197,2.6595,0,-2
115573,COC1CCC1(O)C=O,COC1CCC1(O)C=O,130.143,-0.2748000000000001,46.53,1,3,2,-0.2444,-0.0308,2.3774,1,-2
115574,COC1CNC1(C)C=O,COC1CNC1(C)C=O,129.159,-0.43779999999999997,38.33,1,3,2,-0.2266,-0.0291,2.543,1,859
115575,COC1COC1(C)C=O,COC1COC1(C)C=O,130.143,-0.010800000000000143,35.53,0,3,2,-0.2466,-0.0345,1.6968,0,-2
115576,O=CC1(O)CCC1CO,O=CC1(O)CCC1CO,130.143,-0.6813000000000002,57.53,2,3,2,-0.2445,-0.034,2.7973,1,-2
115577,O=CC1(O)CNC1CO,O=CC1(O)CNC1CO,131.131,-2.1194999999999995,69.56,3,4,2,-0.2396,-0.0395,1.6136,1,-2
115578,O=CC1(O)COC1CO,O=CC1(O)COC1CO,132.115,-1.6925000000000001,66.76,2,4,2,-0.2554,-0.0488,3.1045,1,-2
115579,CC1(CO)CCC1CO,CC1(CO)CCC1CO,130.187,0.38730000000000003,40.46,2,2,2,-0.2603,0.0704,0.9555,1,-2
115580,CC1(CO)COC1CO,CC1(CO)COC1CO,132.15900000000002,-0.6239000000000003,49.69,2,3,2,-0.2461,0.0598,2.7073,1,611
115581,CC1(CO)OCC1CO,CC1(CO)OCC1CO,132.15900000000002,-0.6238999999999999,49.69,2,3,2,-0.246,0.0643,2.8062,1,-2
115582,CCC1(C)CCC1CO,CCC1(C)CCC1CO,128.21499999999997,1.8050000000000002,20.23,1,1,2,-0.2592,0.0762,1.3788,2,-2
115583,CCC1(C)CCC1OC,CCC1(C)CCC1OC,128.21499999999997,2.2115,9.23,0,1,2,-0.2422,0.0845,0.9213,2,159
115584,CCC1(C)COC1CO,CCC1(C)COC1CO,130.18699999999998,0.7938000000000001,29.46,1,2,2,-0.2453,0.0628,2.7647,0,-2
115585,CCC1(C)OCC1CO,CCC1(C)OCC1CO,130.18699999999998,0.7938000000000001,29.46,1,2,2,-0.2389,0.0683,2.3824,0,-2
115586,CCC1(C)OCC1OC,CCC1(C)OCC1OC,130.18699999999995,1.2003000000000001,18.46,0,2,2,-0.2421,0.0759,1.9609,0,-2
115587,CCC1(O)CCC1CO,CCC1(O)CCC1CO,130.187,0.5298,40.46,2,2,2,-0.2507,0.0703,2.1265,1,-2
115588,CCC1(O)CCC1OC,CCC1(O)CCC1OC,130.18699999999998,0.9362999999999999,29.46,1,2,2,-0.2423,0.0708,1.2058,0,-2
115589,CCC1(O)COC1CO,CCC1(O)COC1CO,132.159,-0.4814000000000002,49.69,2,3,2,-0.2477,0.0499,3.6732,1,-2
115590,CCC1CCC1(C)CC,CCC1CCC1(C)CC,126.243,3.2227000000000023,0.0,0,0,2,-0.2726,0.0802,0.1083,2,-2
115591,CCC1CCC1(C)CO,CCC1CCC1(C)CO,128.215,1.8050000000000002,20.23,1,1,2,-0.2609,0.0739,1.352,2,468
115592,CCC1CCC1(C)OC,CCC1CCC1(C)OC,128.21499999999997,2.2115,9.23,0,1,2,-0.2408,0.0847,0.9501,2,159
115593,CCC1CCC1(O)CC,CCC1CCC1(O)CC,128.21499999999997,1.9475,20.23,1,1,2,-0.2514,0.0674,1.3148,2,-2
115594,CCC1CCC1(O)CO,CCC1CCC1(O)CO,130.187,0.5298,40.46,2,2,2,-0.2461,0.062,2.2162,1,512
115595,CCC1COC1(C)CC,CCC1COC1(C)CC,128.21499999999997,2.2115,9.23,0,1,2,-0.2379,0.0805,1.6967,2,-2
115596,CCC1COC1(C)CO,CCC1COC1(C)CO,130.187,0.7938000000000001,29.46,1,2,2,-0.2448,0.0724,2.605,0,901
115597,CCC1OCC1(C)CC,CCC1OCC1(C)CC,128.21499999999997,2.2115,9.23,0,1,2,-0.239,0.0755,1.7504,2,-2
115598,CCC1OCC1(C)CO,CCC1OCC1(C)CO,130.187,0.7938000000000001,29.46,1,2,2,-0.2404,0.0677,2.0372,0,-2
115599,CCC1OCC1(C)OC,CCC1OCC1(C)OC,130.18699999999998,1.2003000000000001,18.46,0,2,2,-0.2418,0.0748,1.95,0,-2
115600,CCC1OCC1(O)CC,CCC1OCC1(O)CC,130.18699999999998,0.9362999999999999,29.46,1,2,2,-0.2428,0.0565,2.3981,0,-2
115601,CCC1OCC1(O)CO,CCC1OCC1(O)CO,132.159,-0.48140000000000016,49.69,2,3,2,-0.2427,0.053,3.0949,1,-2
115602,COC1(C)CCC1CO,COC1(C)CCC1CO,130.187,0.7938000000000001,29.46,1,2,2,-0.2417,0.0808,1.364,0,-2
115603,COC1(C)COC1CO,COC1(C)COC1CO,132.159,-0.2174000000000002,38.69,1,3,2,-0.2451,0.0593,3.5268,1,-2
115604,COC1CCC1(C)CO,COC1CCC1(C)CO,130.187,0.7938000000000001,29.46,1,2,2,-0.2432,0.0712,1.4075,0,-2
115605,COC1CCC1(C)OC,COC1CCC1(C)OC,130.18699999999998,1.2003000000000001,18.46,0,2,2,-0.2371,0.0868,1.1643,0,-2
115606,COC1CCC1(O)CO,COC1CCC1(O)CO,132.15900000000002,-0.48140000000000016,49.69,2,3,2,-0.239,0.0609,2.3217,1,-2
115607,COC1COC1(C)CO,COC1COC1(C)CO,132.15900000000002,-0.21739999999999976,38.69,1,3,2,-0.249,0.0658,3.1454,1,-2
115608,OCC1CCC1(O)CO,OCC1CCC1(O)CO,132.15900000000002,-0.8879000000000004,60.69,3,3,2,-0.2465,0.0599,1.6606,1,51
115609,OCC1OCC1(O)CO,OCC1OCC1(O)CO,134.131,-1.8991000000000002,69.92,3,4,2,-0.2461,0.046,4.0915,1,-2
115610,CC1CC12CCC2CO,CC1CC12CCC2CO,126.19899999999998,1.4149,20.23,1,1,1,-0.2536,0.0772,1.3574,2,-2
115611,CC1CC12COC2CO,CC1CC12COC2CO,128.171,0.4037,29.46,1,2,1,-0.2431,0.0599,2.7883,0,-2
115612,CC1CC12OCC2CO,CC1CC12OCC2CO,128.171,0.4037,29.46,1,2,1,-0.2222,0.0676,2.1904,0,-2
115613,CC1NC12CCC2CO,CC1NC12CCC2CO,127.18699999999998,0.11920000000000008,42.17,2,2,1,-0.2312,0.0578,1.9871,1,-2
115614,CC1NC12COC2CO,CC1NC12COC2CO,129.159,-0.8920000000000001,51.400000000000006,2,3,1,-0.2446,0.0517,1.9389,1,-2
115615,CC1OC12CCC2CO,CC1OC12CCC2CO,128.171,0.5462,32.76,1,2,1,-0.2554,0.0728,2.363,0,-2
115616,CC1OC12COC2CO,CC1OC12COC2CO,130.143,-0.465,41.989999999999995,1,3,1,-0.2542,0.0561,2.6981,1,-2
115617,CCC1CCC12CC2C,CCC1CCC12CC2C,124.22699999999999,2.832600000000001,0.0,0,0,1,-0.2503,0.0838,0.1015,2,-2
115618,CCC1CCC12CC2O,CCC1CCC12CC2O,126.19899999999998,1.5574,20.23,1,1,1,-0.2469,0.0787,1.2243,2,-2
115619,CCC1CCC12OC2C,CCC1CCC12OC2C,126.19899999999998,1.9639,12.53,0,1,1,-0.2522,0.0775,1.6528,2,-2
115620,CCC1COC12CC2C,CCC1COC12CC2C,126.19899999999998,1.8214000000000001,9.23,0,1,1,-0.2196,0.0746,1.7271,2,-2
115621,CCC1COC12CC2O,CCC1COC12CC2O,128.171,0.5462,29.46,1,2,1,-0.2236,0.0658,1.5757,0,-2
115622,CCC1OCC12CC2C,CCC1OCC12CC2C,126.19899999999998,1.8214000000000001,9.23,0,1,1,-0.2375,0.0776,1.7575,2,396
115623,CCC1OCC12CC2O,CCC1OCC12CC2O,128.171,0.5462,29.46,1,2,1,-0.2378,0.0715,2.8781,0,-2
115624,CCC1OCC12CN2C,CCC1OCC12CN2C,127.187,0.47940000000000005,12.24,0,2,1,-0.2331,0.076,1.796,0,-2
115625,CCC1OCC12NC2C,CCC1OCC12NC2C,127.18699999999998,0.5257000000000001,31.17,1,2,1,-0.2388,0.0651,1.8335,0,-2
115626,CCC1OCC12OC2C,CCC1OCC12OC2C,128.17099999999996,0.9527,21.759999999999998,0,2,1,-0.2493,0.0762,1.8199,0,631
115627,CN1CC12CCC2CO,CN1CC12CCC2CO,127.18699999999998,0.0728999999999998,23.240000000000002,1,2,1,-0.2245,0.0785,1.2227,0,963
115628,CN1CC12COC2CO,CN1CC12COC2CO,129.159,-0.9383000000000004,32.47,1,3,1,-0.2363,0.0579,3.2261,1,-2
115629,COC1CCC12CC2C,COC1CCC12CC2C,126.199,1.8214000000000001,9.23,0,1,1,-0.2406,0.0818,1.0201,2,-2
115630,COC1CCC12CC2O,COC1CCC12CC2O,128.171,0.5462,29.46,1,2,1,-0.2264,0.0717,2.1239,0,-2
115631,COC1CCC12CN2C,COC1CCC12CN2C,127.18700000000001,0.47940000000000005,12.24,0,2,1,-0.2231,0.0743,1.7571,0,-2
115632,COC1CCC12NC2C,COC1CCC12NC2C,127.187,0.5257000000000001,31.17,1,2,1,-0.2307,0.0765,2.0777,0,-2
115633,COC1CCC12OC2C,COC1CCC12OC2C,128.171,0.9527,21.759999999999998,0,2,1,-0.2479,0.0676,2.4895,0,-2
115634,COC1COC12CC2C,COC1COC12CC2C,128.171,0.8102,18.46,0,2,1,-0.2245,0.0692,2.0549,0,-2
